id,pid,shortname,name,level,pinyin,code,zip_code,first,lng,lat
1093,1046,铜陵,铜陵市,2,tongling,562,244000,T,117.816576,30.929935
1098,1046,安庆,安庆市,2,anqing,556,246001,A,117.053571,30.524816
1110,1046,黄山,黄山市,2,huangshan,559,245000,H,118.317325,29.709239
1118,1046,滁州,滁州市,2,chuzhou,550,239000,C,118.316264,32.303627
1127,1046,阜阳,阜阳市,2,fuyang,558,236033,F,115.819729,32.896969
1136,1046,宿州,宿州市,2,suzhou,557,234000,S,116.984084,33.633891
1142,1046,六安,六安市,2,lu'an,564,237000,L,116.507676,31.752889
1150,1046,亳州,亳州市,2,bozhou,558,236802,,115.782939,33.869338
1155,1046,池州,池州市,2,chizhou,566,247100,C,117.489157,30.656037
1160,1046,宣城,宣城市,2,xuancheng,563,242000,X,118.757995,30.945667
1169,1168,福州,福州市,2,fuzhou,591,350001,F,119.306239,26.075302
1183,1168,厦门,厦门市,2,xiamen,592,361003,X,118.11022,24.490474
1190,1168,莆田,莆田市,2,putian,594,351100,P,119.007558,25.431011
1196,1168,三明,三明市,2,sanming,598,365000,S,117.635001,26.265444
1209,1168,泉州,泉州市,2,quanzhou,595,362000,Q,118.589421,24.908853
1222,1168,漳州,漳州市,2,zhangzhou,596,363005,Z,117.661801,24.510897
1234,1168,南平,南平市,2,nanping,599,353000,N,118.178459,26.635627
1245,1168,龙岩,龙岩市,2,longyan,597,364000,L,117.02978,25.091603
1253,1168,宁德,宁德市,2,ningde,593,352100,N,119.527082,26.65924
1264,1263,南昌,南昌市,2,nanchang,791,330008,N,115.892151,28.676493
1274,1263,景德镇,景德镇市,2,jingdezhen,798,333000,J,117.214664,29.29256
1279,1263,萍乡,萍乡市,2,pingxiang,799,337000,P,113.852186,27.622946
1285,1263,九江,九江市,2,jiujiang,792,332000,J,115.992811,29.712034
1299,1263,新余,新余市,2,xinyu,790,338025,X,114.930835,27.810834
1302,1263,鹰潭,鹰潭市,2,yingtan,701,335000,Y,117.033838,28.238638
1306,1263,赣州,赣州市,2,ganzhou,797,341000,G,114.940278,25.85097
1325,1263,吉安,吉安市,2,ji'an,796,343000,J,114.986373,27.111699
1339,1263,宜春,宜春市,2,yichun,795,336000,Y,114.391136,27.8043
1350,1263,抚州,抚州市,2,fuzhou,794,344000,F,116.358351,27.98385
1362,1263,上饶,上饶市,2,shangrao,793,334000,S,117.971185,28.44442
1376,1375,济南,济南市,2,jinan,531,250001,J,117.000923,36.675807
